Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
value;newton.c;54;1.4130074977874756;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0400266647338867;0-2;LSB bit-flip;0
value;newton.c;16;1.591130018234253;0-2;LSB bit-flip;0
result;newton.c;39;1.1255443096160889;0-2;LSB bit-flip;0
value;newton.c;54;1.1469779014587402;0-2;LSB bit-flip;0
value;newton.c;16;0.9817931652069092;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.4633653163909912;0-2;LSB bit-flip;0
value;newton.c;54;0.5781338214874268;0-2;LSB bit-flip;0
index;newton.c;41;1.0278820991516113;0-2;LSB bit-flip;0
value;newton.c;16;0.7688114643096924;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.5530190467834473;0-2;LSB bit-flip;0
value;newton.c;54;1.0780036449432373;0-2;LSB bit-flip;0
value;newton.c;54;1.2844691276550293;0-2;LSB bit-flip;0
index;newton.c;41;0.8577315807342529;0-2;LSB bit-flip;0
result;newton.c;39;1.3743181228637695;0-2;LSB bit-flip;0
value;newton.c;54;0.7498846054077148;0-2;LSB bit-flip;0
value;newton.c;54;0.46824193000793457;0-2;LSB bit-flip;0
value;newton.c;54;1.3956615924835205;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.541142463684082;0-2;LSB bit-flip;0
value;newton.c;16;1.475454568862915;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8128092288970947;0-2;LSB bit-flip;0
value;newton.c;16;1.4803647994995117;0-2;LSB bit-flip;0
value;newton.c;16;1.180391550064087;0-2;LSB bit-flip;0
value;newton.c;16;0.7512385845184326;0-2;LSB bit-flip;0
value;newton.c;54;1.381321907043457;0-2;LSB bit-flip;0
value;newton.c;54;0.9378256797790527;0-2;LSB bit-flip;0
value;newton.c;54;1.3278160095214844;0-2;LSB bit-flip;0
value;newton.c;54;0.8145132064819336;0-2;LSB bit-flip;0
value;newton.c;54;0.7681984901428223;0-2;LSB bit-flip;0
value;newton.c;54;1.3014237880706787;0-2;LSB bit-flip;0
value;newton.c;20;1.2149581909179688;0-2;LSB bit-flip;0
f_output;newton.c;40;1.3704819679260254;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.08974289894104;0-2;LSB bit-flip;0
value;newton.c;54;1.1468045711517334;0-2;LSB bit-flip;0
value;newton.c;16;0.760378360748291;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0792462825775146;0-2;LSB bit-flip;0
value;newton.c;54;0.8833506107330322;0-2;LSB bit-flip;0
value;newton.c;54;1.3133032321929932;0-2;LSB bit-flip;0
value;newton.c;16;1.2921655178070068;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.6712982654571533;0-2;LSB bit-flip;0
value;newton.c;54;0.7020342350006104;0-2;LSB bit-flip;0
value;newton.c;54;1.305246114730835;0-2;LSB bit-flip;0
value;newton.c;54;1.004403829574585;0-2;LSB bit-flip;0
value;newton.c;54;1.4281013011932373;0-2;LSB bit-flip;0
value;newton.c;16;1.1549313068389893;0-2;LSB bit-flip;0
value;newton.c;54;1.1124956607818604;0-2;LSB bit-flip;0
m;newton.c;55;0.5980792045593262;0-2;LSB bit-flip;0
result;newton.c;39;1.357043981552124;0-2;LSB bit-flip;0
value;newton.c;54;1.0897812843322754;0-2;LSB bit-flip;0
value;newton.c;54;1.4679570198059082;0-2;LSB bit-flip;0
index;newton.c;41;1.401092529296875;0-2;LSB bit-flip;0
value;newton.c;54;1.4405338764190674;0-2;LSB bit-flip;0
value;newton.c;54;0.9207730293273926;0-2;LSB bit-flip;0
index;newton.c;41;1.4195904731750488;0-2;LSB bit-flip;0
value;newton.c;54;0.367250919342041;0-2;LSB bit-flip;0
value;newton.c;54;0.9565861225128174;0-2;LSB bit-flip;0
f_output;newton.c;40;1.6380252838134766;0-2;LSB bit-flip;0
value;newton.c;16;1.0870304107666016;0-2;LSB bit-flip;0
value;newton.c;54;0.6802942752838135;0-2;LSB bit-flip;0
value;newton.c;54;1.2207958698272705;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.3295705318450928;0-2;LSB bit-flip;0
m;newton.c;55;1.3125953674316406;0-2;LSB bit-flip;0
value;newton.c;54;0.6105489730834961;0-2;LSB bit-flip;0
value;newton.c;54;0.4079325199127197;0-2;LSB bit-flip;0
value;newton.c;54;1.0790770053863525;0-2;LSB bit-flip;0
value;newton.c;16;0.8518557548522949;0-2;LSB bit-flip;0
value;newton.c;16;1.0200350284576416;0-2;LSB bit-flip;0
value;newton.c;54;0.5084269046783447;0-2;LSB bit-flip;0
value;newton.c;54;1.6906559467315674;0-2;LSB bit-flip;0
value;newton.c;54;0.6910486221313477;0-2;LSB bit-flip;0
value;newton.c;16;0.9709498882293701;0-2;LSB bit-flip;0
f_output;newton.c;40;1.2836713790893555;0-2;LSB bit-flip;0
value;newton.c;54;0.5868759155273438;0-2;LSB bit-flip;0
index;newton.c;41;1.5907223224639893;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0350921154022217;0-2;LSB bit-flip;0
value;newton.c;54;0.7375974655151367;0-2;LSB bit-flip;0
value;newton.c;54;1.0273208618164062;0-2;LSB bit-flip;0
value;newton.c;54;1.3434388637542725;0-2;LSB bit-flip;0
value;newton.c;54;1.338029146194458;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8127706050872803;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.6146626472473145;0-2;LSB bit-flip;0
value;newton.c;54;1.0856444835662842;0-2;LSB bit-flip;0
value;newton.c;54;0.6116399765014648;0-2;LSB bit-flip;0
value;newton.c;16;1.021970272064209;0-2;LSB bit-flip;0
value;newton.c;54;0.8213930130004883;0-2;LSB bit-flip;0
value;newton.c;54;1.5739362239837646;0-2;LSB bit-flip;0
value;newton.c;54;0.6669018268585205;0-2;LSB bit-flip;0
value;newton.c;54;1.4312100410461426;0-2;LSB bit-flip;0
value;newton.c;54;0.7516171932220459;0-2;LSB bit-flip;0
value;newton.c;54;0.3936431407928467;0-2;LSB bit-flip;0
m;newton.c;55;1.2785441875457764;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.9556846618652344;0-2;LSB bit-flip;0
value;newton.c;16;1.0723285675048828;0-2;LSB bit-flip;0
value;newton.c;16;0.6550986766815186;0-2;LSB bit-flip;0
m;newton.c;55;0.9040548801422119;0-2;LSB bit-flip;0
value;newton.c;16;0.76436448097229;0-2;LSB bit-flip;0
value;newton.c;16;0.8113863468170166;0-2;LSB bit-flip;0
value;newton.c;54;1.3136241436004639;0-2;LSB bit-flip;0
m;newton.c;55;1.2555158138275146;0-2;LSB bit-flip;0
value;newton.c;54;0.47089409828186035;0-2;LSB bit-flip;0
value;newton.c;54;1.0409245491027832;0-2;LSB bit-flip;0
value;newton.c;54;0.7530224323272705;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.446993350982666;0-2;LSB bit-flip;0
value;newton.c;54;1.322474479675293;0-2;LSB bit-flip;0
index;newton.c;41;0.9820222854614258;0-2;LSB bit-flip;0
value;newton.c;54;1.0895862579345703;0-2;LSB bit-flip;0
value;newton.c;54;0.67592453956604;0-2;LSB bit-flip;0
value;newton.c;54;0.3876190185546875;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.3139691352844238;0-2;LSB bit-flip;0
value;newton.c;54;1.1277360916137695;0-2;LSB bit-flip;0
value;newton.c;54;1.3956694602966309;0-2;LSB bit-flip;0
value;newton.c;54;1.2636046409606934;0-2;LSB bit-flip;0
index;newton.c;41;1.573725938796997;0-2;LSB bit-flip;0
m;newton.c;55;1.3137681484222412;0-2;LSB bit-flip;0
result;newton.c;39;0.8904614448547363;0-2;LSB bit-flip;0
value;newton.c;54;0.5860133171081543;0-2;LSB bit-flip;0
index;newton.c;41;1.0785083770751953;0-2;LSB bit-flip;0
value;newton.c;54;1.4754951000213623;0-2;LSB bit-flip;0
m;newton.c;55;1.321786642074585;0-2;LSB bit-flip;0
value;newton.c;54;0.8807773590087891;0-2;LSB bit-flip;0
value;newton.c;16;1.161942958831787;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.9176666736602783;0-2;LSB bit-flip;0
value;newton.c;54;0.5378842353820801;0-2;LSB bit-flip;0
value;newton.c;54;1.485840082168579;0-2;LSB bit-flip;0
result;newton.c;39;1.7511022090911865;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.782740592956543;0-2;LSB bit-flip;0
value;newton.c;54;1.3071415424346924;0-2;LSB bit-flip;0
value;newton.c;54;0.9838447570800781;0-2;LSB bit-flip;0
value;newton.c;54;1.1510095596313477;0-2;LSB bit-flip;0
value;newton.c;54;0.8270721435546875;0-2;LSB bit-flip;0
value;newton.c;54;0.7091176509857178;0-2;LSB bit-flip;0
value;newton.c;54;1.262375831604004;0-2;LSB bit-flip;0
value;newton.c;54;0.8720686435699463;0-2;LSB bit-flip;0
value;newton.c;54;0.8019449710845947;0-2;LSB bit-flip;0
value;newton.c;16;1.274407148361206;0-2;LSB bit-flip;0
value;newton.c;54;0.6471130847930908;0-2;LSB bit-flip;0
index;newton.c;41;1.4214749336242676;0-2;LSB bit-flip;0
value;newton.c;54;1.0346720218658447;0-2;LSB bit-flip;0
value;newton.c;54;0.9920094013214111;0-2;LSB bit-flip;0
value;newton.c;16;0.8769049644470215;0-2;LSB bit-flip;0
value;newton.c;16;1.1020159721374512;0-2;LSB bit-flip;0
value;newton.c;54;1.100205898284912;0-2;LSB bit-flip;0
value;newton.c;54;1.3222720623016357;0-2;LSB bit-flip;0
value;newton.c;16;0.6189010143280029;0-2;LSB bit-flip;0
value;newton.c;54;1.330855131149292;0-2;LSB bit-flip;0
index;newton.c;41;1.4978423118591309;0-2;LSB bit-flip;0
m;newton.c;55;1.0500526428222656;0-2;LSB bit-flip;0
index;newton.c;41;1.5455057621002197;0-2;LSB bit-flip;0
value;newton.c;54;0.9193868637084961;0-2;LSB bit-flip;0
value;newton.c;54;0.5204594135284424;0-2;LSB bit-flip;0
value;newton.c;54;1.1354799270629883;0-2;LSB bit-flip;0
f_output;newton.c;40;1.7106449604034424;0-2;LSB bit-flip;0
value;newton.c;54;1.2241649627685547;0-2;LSB bit-flip;0
value;newton.c;54;0.9161455631256104;0-2;LSB bit-flip;0
value;newton.c;16;1.1944248676300049;0-2;LSB bit-flip;0
value;newton.c;54;0.7185249328613281;0-2;LSB bit-flip;0
value;newton.c;16;1.2576725482940674;0-2;LSB bit-flip;0
value;newton.c;54;0.7635483741760254;0-2;LSB bit-flip;0
value;newton.c;16;1.3992054462432861;0-2;LSB bit-flip;0
value;newton.c;16;1.7114851474761963;0-2;LSB bit-flip;0
m;newton.c;55;0.9083502292633057;0-2;LSB bit-flip;0
value;newton.c;54;1.1334855556488037;0-2;LSB bit-flip;0
f_output;newton.c;40;1.3791675567626953;0-2;LSB bit-flip;0
value;newton.c;54;1.1755094528198242;0-2;LSB bit-flip;0
m;newton.c;55;1.044302225112915;0-2;LSB bit-flip;0
value;newton.c;16;0.8869214057922363;0-2;LSB bit-flip;0
value;newton.c;54;1.4600300788879395;0-2;LSB bit-flip;0
value;newton.c;54;1.0784533023834229;0-2;LSB bit-flip;0
value;newton.c;16;1.4767673015594482;0-2;LSB bit-flip;0
value;newton.c;54;0.5273091793060303;0-2;LSB bit-flip;0
value;newton.c;54;1.0943827629089355;0-2;LSB bit-flip;0
value;newton.c;54;0.9939587116241455;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2858140468597412;0-2;LSB bit-flip;0
value;newton.c;54;0.6600332260131836;0-2;LSB bit-flip;0
value;newton.c;54;0.6729428768157959;0-2;LSB bit-flip;0
value;newton.c;54;1.0844321250915527;0-2;LSB bit-flip;0
value;newton.c;20;0.6905090808868408;0-2;LSB bit-flip;0
value;newton.c;54;1.5008220672607422;0-2;LSB bit-flip;0
value;newton.c;54;0.9951362609863281;0-2;LSB bit-flip;0
m;newton.c;55;0.7361428737640381;0-2;LSB bit-flip;0
value;newton.c;54;1.1349074840545654;0-2;LSB bit-flip;0
value;newton.c;54;0.6321170330047607;0-2;LSB bit-flip;0
value;newton.c;54;0.6407742500305176;0-2;LSB bit-flip;0
f_output;newton.c;40;1.1671030521392822;0-2;LSB bit-flip;0
value;newton.c;16;1.456754446029663;0-2;LSB bit-flip;0
value;newton.c;20;0.746598482131958;0-2;LSB bit-flip;0
value;newton.c;54;1.117866039276123;0-2;LSB bit-flip;0
m;newton.c;55;1.274479866027832;0-2;LSB bit-flip;0
value;newton.c;54;1.2019641399383545;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0592055320739746;0-2;LSB bit-flip;0
value;newton.c;54;0.9600648880004883;0-2;LSB bit-flip;0
value;newton.c;54;0.4140167236328125;0-2;LSB bit-flip;0
value;newton.c;54;1.189263105392456;0-2;LSB bit-flip;0
value;newton.c;54;0.4796271324157715;0-2;LSB bit-flip;0
result;newton.c;39;1.3702099323272705;0-2;LSB bit-flip;0
value;newton.c;54;1.0521252155303955;0-2;LSB bit-flip;0
value;newton.c;54;0.5124666690826416;0-2;LSB bit-flip;0
m;newton.c;55;1.1432549953460693;0-2;LSB bit-flip;0
value;newton.c;20;0.8473947048187256;0-2;LSB bit-flip;0
value;newton.c;54;0.7874648571014404;0-2;LSB bit-flip;0
value;newton.c;54;1.32871413230896;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.147162675857544;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.4203457832336426;0-2;LSB bit-flip;0
value;newton.c;54;0.8937804698944092;0-2;LSB bit-flip;0
value;newton.c;54;0.9730629920959473;0-2;LSB bit-flip;0
m;newton.c;55;0.6006262302398682;0-2;LSB bit-flip;0
value;newton.c;54;1.198214054107666;0-2;LSB bit-flip;0
value;newton.c;54;0.6463215351104736;0-2;LSB bit-flip;0
value;newton.c;54;0.7374551296234131;0-2;LSB bit-flip;0
value;newton.c;54;0.9482367038726807;0-2;LSB bit-flip;0
f_output;newton.c;40;0.9201245307922363;0-2;LSB bit-flip;0
value;newton.c;54;1.5297188758850098;0-2;LSB bit-flip;0
value;newton.c;20;0.7825496196746826;0-2;LSB bit-flip;0
m;newton.c;55;0.5918521881103516;0-2;LSB bit-flip;0
f_output;newton.c;40;1.547724962234497;0-2;LSB bit-flip;0
value;newton.c;54;0.9399402141571045;0-2;LSB bit-flip;0
value;newton.c;16;0.5087263584136963;0-2;LSB bit-flip;0
f_output;newton.c;40;1.8081305027008057;0-2;LSB bit-flip;0
value;newton.c;16;0.7487137317657471;0-2;LSB bit-flip;0
value;newton.c;54;0.8600547313690186;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.9701621532440186;0-2;LSB bit-flip;0
index;newton.c;41;1.7532682418823242;0-2;LSB bit-flip;0
value;newton.c;16;1.325364589691162;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0202221870422363;0-2;LSB bit-flip;0
value;newton.c;16;1.213106393814087;0-2;LSB bit-flip;0
m;newton.c;55;0.9193992614746094;0-2;LSB bit-flip;0
value;newton.c;16;1.4032022953033447;0-2;LSB bit-flip;0
index;newton.c;41;1.6659440994262695;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.849963903427124;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0577106475830078;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0036327838897705;0-2;LSB bit-flip;0
value;newton.c;54;1.4193198680877686;0-2;LSB bit-flip;0
value;newton.c;54;1.4152987003326416;0-2;LSB bit-flip;0
m;newton.c;55;0.8531527519226074;0-2;LSB bit-flip;0
value;newton.c;54;1.1111717224121094;0-2;LSB bit-flip;0
value;newton.c;54;0.9161226749420166;0-2;LSB bit-flip;0
m;newton.c;55;0.9683780670166016;0-2;LSB bit-flip;0
value;newton.c;54;0.6362569332122803;0-2;LSB bit-flip;0
index;newton.c;41;1.74161696434021;0-2;LSB bit-flip;0
value;newton.c;16;0.9826111793518066;0-2;LSB bit-flip;0
value;newton.c;54;1.2755556106567383;0-2;LSB bit-flip;0
value;newton.c;54;0.6856889724731445;0-2;LSB bit-flip;0
value;newton.c;54;1.3591418266296387;0-2;LSB bit-flip;0
value;newton.c;16;0.9519867897033691;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.3811359405517578;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.9206185340881348;0-2;LSB bit-flip;0
m;newton.c;55;1.4577839374542236;0-2;LSB bit-flip;0
f_output;newton.c;40;0.9911909103393555;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.835843563079834;0-2;LSB bit-flip;0
value;newton.c;54;1.2770936489105225;0-2;LSB bit-flip;0
value;newton.c;54;1.4990155696868896;0-2;LSB bit-flip;0
m;newton.c;55;0.8380165100097656;0-2;LSB bit-flip;0
result;newton.c;39;1.0556604862213135;0-2;LSB bit-flip;0
value;newton.c;54;0.5748388767242432;0-2;LSB bit-flip;0
f_output;newton.c;40;1.2398133277893066;0-2;LSB bit-flip;0
value;newton.c;16;1.4698503017425537;0-2;LSB bit-flip;0
index;newton.c;41;1.6705517768859863;0-2;LSB bit-flip;0
value;newton.c;16;0.832841157913208;0-2;LSB bit-flip;0
value;newton.c;16;0.5598187446594238;0-2;LSB bit-flip;0
value;newton.c;54;0.48078441619873047;0-2;LSB bit-flip;0
index;newton.c;41;1.2189276218414307;0-2;LSB bit-flip;0
value;newton.c;54;1.3971712589263916;0-2;LSB bit-flip;0
value;newton.c;16;0.5430362224578857;0-2;LSB bit-flip;0
value;newton.c;16;1.1898229122161865;0-2;LSB bit-flip;0
value;newton.c;54;0.6018087863922119;0-2;LSB bit-flip;0
m;newton.c;55;1.389467477798462;0-2;LSB bit-flip;0
value;newton.c;54;1.6289920806884766;0-2;LSB bit-flip;0
value;newton.c;54;1.3698904514312744;0-2;LSB bit-flip;0
value;newton.c;16;0.7903800010681152;0-2;LSB bit-flip;0
value;newton.c;16;1.507725715637207;0-2;LSB bit-flip;0
value;newton.c;16;0.793114423751831;0-2;LSB bit-flip;0
value;newton.c;54;0.42910265922546387;0-2;LSB bit-flip;0
value;newton.c;16;1.439530849456787;0-2;LSB bit-flip;0
f_output;newton.c;40;1.035630702972412;0-2;LSB bit-flip;0
value;newton.c;54;1.1180660724639893;0-2;LSB bit-flip;0
m;newton.c;55;0.7890176773071289;0-2;LSB bit-flip;0
value;newton.c;16;1.2481529712677002;0-2;LSB bit-flip;0
value;newton.c;54;1.1786999702453613;0-2;LSB bit-flip;0
value;newton.c;54;0.9199414253234863;0-2;LSB bit-flip;0
value;newton.c;16;0.6485195159912109;0-2;LSB bit-flip;0
value;newton.c;54;1.153517484664917;0-2;LSB bit-flip;0
value;newton.c;54;0.7713117599487305;0-2;LSB bit-flip;0
f_output;newton.c;40;1.3125016689300537;0-2;LSB bit-flip;0
value;newton.c;54;0.659043550491333;0-2;LSB bit-flip;0
value;newton.c;16;1.3095996379852295;0-2;LSB bit-flip;0
value;newton.c;20;0.5091917514801025;0-2;LSB bit-flip;0
value;newton.c;54;1.213428258895874;0-2;LSB bit-flip;0
value;newton.c;54;1.4847331047058105;0-2;LSB bit-flip;0
value;newton.c;16;0.8671646118164062;0-2;LSB bit-flip;0
m;newton.c;55;0.5589351654052734;0-2;LSB bit-flip;0
result;newton.c;39;1.1393661499023438;0-2;LSB bit-flip;0
value;newton.c;16;0.9279406070709229;0-2;LSB bit-flip;0
value;newton.c;54;1.5591375827789307;0-2;LSB bit-flip;0
value;newton.c;54;0.8030343055725098;0-2;LSB bit-flip;0
value;newton.c;20;0.5740923881530762;0-2;LSB bit-flip;0
value;newton.c;54;0.865321159362793;0-2;LSB bit-flip;0
value;newton.c;16;1.1980242729187012;0-2;LSB bit-flip;0
value;newton.c;16;1.3816814422607422;0-2;LSB bit-flip;0
value;newton.c;54;0.9385757446289062;0-2;LSB bit-flip;0
value;newton.c;54;0.7349526882171631;0-2;LSB bit-flip;0
value;newton.c;54;1.7116010189056396;0-2;LSB bit-flip;0
value;newton.c;16;1.0065479278564453;0-2;LSB bit-flip;0
value;newton.c;54;1.276160717010498;0-2;LSB bit-flip;0
value;newton.c;54;1.3983142375946045;0-2;LSB bit-flip;0
value;newton.c;54;0.48226022720336914;0-2;LSB bit-flip;0
value;newton.c;54;1.2124614715576172;0-2;LSB bit-flip;0
value;newton.c;16;0.5716307163238525;0-2;LSB bit-flip;0
value;newton.c;54;1.4023816585540771;0-2;LSB bit-flip;0
value;newton.c;54;0.6406612396240234;0-2;LSB bit-flip;0
value;newton.c;54;0.6425485610961914;0-2;LSB bit-flip;0
value;newton.c;54;0.4179346561431885;0-2;LSB bit-flip;0
value;newton.c;54;0.5882372856140137;0-2;LSB bit-flip;0
result;newton.c;39;0.8677735328674316;0-2;LSB bit-flip;0
value;newton.c;54;1.3071730136871338;0-2;LSB bit-flip;0
value;newton.c;54;0.47305798530578613;0-2;LSB bit-flip;0
value;newton.c;54;1.0461962223052979;0-2;LSB bit-flip;0
value;newton.c;16;0.6677243709564209;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2314403057098389;0-2;LSB bit-flip;0
result;newton.c;39;1.1386947631835938;0-2;LSB bit-flip;0
value;newton.c;54;0.4871358871459961;0-2;LSB bit-flip;0
value;newton.c;54;1.0719935894012451;0-2;LSB bit-flip;0
value;newton.c;54;0.7894721031188965;0-2;LSB bit-flip;0
value;newton.c;54;0.8624312877655029;0-2;LSB bit-flip;0
value;newton.c;54;1.1688728332519531;0-2;LSB bit-flip;0
value;newton.c;54;1.014819622039795;0-2;LSB bit-flip;0
value;newton.c;54;0.8936798572540283;0-2;LSB bit-flip;0
value;newton.c;54;0.7091984748840332;0-2;LSB bit-flip;0
index;newton.c;41;0.9460585117340088;0-2;LSB bit-flip;0
value;newton.c;54;1.6057751178741455;0-2;LSB bit-flip;0
index;newton.c;41;1.1452703475952148;0-2;LSB bit-flip;0
value;newton.c;54;1.0834672451019287;0-2;LSB bit-flip;0
value;newton.c;54;0.7521910667419434;0-2;LSB bit-flip;0
value;newton.c;54;1.1398489475250244;0-2;LSB bit-flip;0
m;newton.c;55;1.4016599655151367;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0426011085510254;0-2;LSB bit-flip;0
value;newton.c;54;1.0618162155151367;0-2;LSB bit-flip;0
value;newton.c;54;0.5236124992370605;0-2;LSB bit-flip;0
value;newton.c;54;1.177851915359497;0-2;LSB bit-flip;0
value;newton.c;54;0.6869168281555176;0-2;LSB bit-flip;0
f_output;newton.c;40;0.8101582527160645;0-2;LSB bit-flip;0
index;newton.c;41;0.870875358581543;0-2;LSB bit-flip;0
value;newton.c;54;0.6652774810791016;0-2;LSB bit-flip;0
value;newton.c;54;0.6261649131774902;0-2;LSB bit-flip;0
m;newton.c;55;1.1689167022705078;0-2;LSB bit-flip;0
value;newton.c;16;0.5925252437591553;0-2;LSB bit-flip;0
value;newton.c;54;0.9868433475494385;0-2;LSB bit-flip;0
m;newton.c;55;0.9470250606536865;0-2;LSB bit-flip;0
value;newton.c;54;0.7610819339752197;0-2;LSB bit-flip;0
value;newton.c;54;1.5492184162139893;0-2;LSB bit-flip;0
value;newton.c;54;1.3832528591156006;0-2;LSB bit-flip;0
value;newton.c;54;1.1478323936462402;0-2;LSB bit-flip;0
value;newton.c;54;1.6723036766052246;0-2;LSB bit-flip;0
value;newton.c;54;0.5712845325469971;0-2;LSB bit-flip;0
value;newton.c;54;1.367379903793335;0-2;LSB bit-flip;0
value;newton.c;16;0.7279655933380127;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.370577096939087;0-2;LSB bit-flip;0
value;newton.c;54;0.9547808170318604;0-2;LSB bit-flip;0
m;newton.c;55;0.5983726978302002;0-2;LSB bit-flip;0
value;newton.c;54;0.5660719871520996;0-2;LSB bit-flip;0
value;newton.c;54;0.9548203945159912;0-2;LSB bit-flip;0
value;newton.c;54;0.866523027420044;0-2;LSB bit-flip;0
value;newton.c;54;1.1449828147888184;0-2;LSB bit-flip;0
value;newton.c;20;0.8285171985626221;0-2;LSB bit-flip;0
value;newton.c;16;1.1424789428710938;0-2;LSB bit-flip;0
index;newton.c;41;1.6970186233520508;0-2;LSB bit-flip;0
value;newton.c;54;1.1116008758544922;0-2;LSB bit-flip;0
index;newton.c;41;1.6384658813476562;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.6457192897796631;0-2;LSB bit-flip;0
value;newton.c;54;1.200500726699829;0-2;LSB bit-flip;0
value;newton.c;54;1.0580365657806396;0-2;LSB bit-flip;0
f_output;newton.c;40;1.393235683441162;0-2;LSB bit-flip;0
value;newton.c;54;1.1350476741790771;0-2;LSB bit-flip;0
value;newton.c;54;0.6272640228271484;0-2;LSB bit-flip;0
value;newton.c;54;0.5930180549621582;0-2;LSB bit-flip;0
index;newton.c;41;1.0471816062927246;0-2;LSB bit-flip;0
value;newton.c;54;1.3210411071777344;0-2;LSB bit-flip;0
result;newton.c;39;1.3017597198486328;0-2;LSB bit-flip;0
value;newton.c;54;1.0227010250091553;0-2;LSB bit-flip;0
value;newton.c;54;0.7501120567321777;0-2;LSB bit-flip;0
value;newton.c;54;0.575415849685669;0-2;LSB bit-flip;0
value;newton.c;54;0.9330902099609375;0-2;LSB bit-flip;0
value;newton.c;16;0.9218542575836182;0-2;LSB bit-flip;0
value;newton.c;54;1.0714240074157715;0-2;LSB bit-flip;0
value;newton.c;16;0.42098164558410645;0-2;LSB bit-flip;0
value;newton.c;54;0.8749089241027832;0-2;LSB bit-flip;0
value;newton.c;54;0.7894432544708252;0-2;LSB bit-flip;0
value;newton.c;16;0.8259713649749756;0-2;LSB bit-flip;0
m;newton.c;55;1.3233788013458252;0-2;LSB bit-flip;0
value;newton.c;16;0.8520395755767822;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.3530287742614746;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.562067985534668;0-2;LSB bit-flip;0
value;newton.c;54;0.8294217586517334;0-2;LSB bit-flip;0
value;newton.c;54;0.6880018711090088;0-2;LSB bit-flip;0
value;newton.c;16;1.0061213970184326;0-2;LSB bit-flip;0
value;newton.c;54;0.6826765537261963;0-2;LSB bit-flip;0
value;newton.c;16;1.300400733947754;0-2;LSB bit-flip;0
value;newton.c;54;1.4311909675598145;0-2;LSB bit-flip;0
value;newton.c;54;1.005897045135498;0-2;LSB bit-flip;0
value;newton.c;54;1.2309272289276123;0-2;LSB bit-flip;0
value;newton.c;16;0.990750789642334;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0550415515899658;0-2;LSB bit-flip;0
value;newton.c;54;1.3101513385772705;0-2;LSB bit-flip;0
value;newton.c;54;0.8135049343109131;0-2;LSB bit-flip;0
m;newton.c;55;1.6002616882324219;0-2;LSB bit-flip;0
value;newton.c;54;0.9321353435516357;0-2;LSB bit-flip;0
value;newton.c;20;0.8761625289916992;0-2;LSB bit-flip;0
index;newton.c;41;1.7152976989746094;0-2;LSB bit-flip;0
value;newton.c;16;1.5369997024536133;0-2;LSB bit-flip;0
value;newton.c;54;1.4384963512420654;0-2;LSB bit-flip;0
value;newton.c;16;1.0511415004730225;0-2;LSB bit-flip;0
value;newton.c;54;1.1143290996551514;0-2;LSB bit-flip;0
value;newton.c;16;0.9503278732299805;0-2;LSB bit-flip;0
value;newton.c;54;0.5882906913757324;0-2;LSB bit-flip;0
value;newton.c;54;0.988966703414917;0-2;LSB bit-flip;0
value;newton.c;54;0.3688809871673584;0-2;LSB bit-flip;0
value;newton.c;54;0.7704191207885742;0-2;LSB bit-flip;0
value;newton.c;16;1.5613484382629395;0-2;LSB bit-flip;0
value;newton.c;54;0.8863518238067627;0-2;LSB bit-flip;0
value;newton.c;54;1.057265043258667;0-2;LSB bit-flip;0
