Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
index;newton.c;33;1.987748384475708;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9256458282470703;0-2;LSB bit-flip;0
value;newton.c;8;0.834526777267456;0-2;LSB bit-flip;0
index;newton.c;33;1.8311262130737305;0-2;LSB bit-flip;0
index;newton.c;33;2.069518804550171;0-2;LSB bit-flip;0
value;newton.c;46;0.710904598236084;0-2;LSB bit-flip;0
index;newton.c;33;1.800290584564209;0-2;LSB bit-flip;0
i;newton.c;59;0.9315261840820312;0-2;LSB bit-flip;0
result;newton.c;31;1.7938945293426514;0-2;LSB bit-flip;0
i;newton.c;59;1.3175103664398193;0-2;LSB bit-flip;0
value;newton.c;46;1.0688402652740479;0-2;LSB bit-flip;0
value;newton.c;46;0.6377253532409668;0-2;LSB bit-flip;0
value;newton.c;8;1.0353307723999023;0-2;LSB bit-flip;0
result;newton.c;31;2.3766067028045654;0-2;LSB bit-flip;0
result;newton.c;31;1.6916894912719727;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5305595397949219;0-2;LSB bit-flip;0
index;newton.c;33;1.3278982639312744;0-2;LSB bit-flip;0
allowed_error;newton.c;61;1.1216099262237549;0-2;LSB bit-flip;0
index;newton.c;33;2.134448289871216;0-2;LSB bit-flip;0
f_output;newton.c;32;1.7138104438781738;0-2;LSB bit-flip;0
result;newton.c;31;1.9193496704101562;0-2;LSB bit-flip;0
result;newton.c;31;1.8074111938476562;0-2;LSB bit-flip;0
index;newton.c;33;1.9607102870941162;0-2;LSB bit-flip;0
i;newton.c;59;1.3886322975158691;0-2;LSB bit-flip;0
index;newton.c;33;1.388303279876709;0-2;LSB bit-flip;0
index;newton.c;33;1.9771637916564941;0-2;LSB bit-flip;0
index;newton.c;33;1.3921163082122803;0-2;LSB bit-flip;0
result;newton.c;31;2.258517265319824;0-2;LSB bit-flip;0
index;newton.c;33;1.7011098861694336;0-2;LSB bit-flip;0
f_output;newton.c;32;1.6282849311828613;0-2;LSB bit-flip;0
value;newton.c;8;0.7852838039398193;0-2;LSB bit-flip;0
i;newton.c;59;0.8637659549713135;0-2;LSB bit-flip;0
value;newton.c;46;1.3859827518463135;0-2;LSB bit-flip;0
index;newton.c;33;1.6364343166351318;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9020872116088867;0-2;LSB bit-flip;0
index;newton.c;33;2.2785866260528564;0-2;LSB bit-flip;0
i;newton.c;59;0.6659624576568604;0-2;LSB bit-flip;0
index;newton.c;33;1.9255855083465576;0-2;LSB bit-flip;0
value;newton.c;46;0.6710770130157471;0-2;LSB bit-flip;0
value;newton.c;46;1.3381898403167725;0-2;LSB bit-flip;0
value;newton.c;8;0.611290693283081;0-2;LSB bit-flip;0
i;newton.c;59;1.0838327407836914;0-2;LSB bit-flip;0
value;newton.c;8;1.134078025817871;0-2;LSB bit-flip;0
f_output;newton.c;32;2.1638238430023193;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9408204555511475;0-2;LSB bit-flip;0
index;newton.c;33;1.8605701923370361;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.19201159477233887;0-2;LSB bit-flip;0
index;newton.c;33;2.2560060024261475;0-2;LSB bit-flip;0
value;newton.c;8;1.2757644653320312;0-2;LSB bit-flip;0
value;newton.c;46;1.6622116565704346;0-2;LSB bit-flip;0
f_output;newton.c;32;2.1131138801574707;0-2;LSB bit-flip;0
value;newton.c;8;0.6087360382080078;0-2;LSB bit-flip;0
i;newton.c;59;0.47867274284362793;0-2;LSB bit-flip;0
index;newton.c;33;2.3791778087615967;0-2;LSB bit-flip;0
index;newton.c;33;1.895857334136963;0-2;LSB bit-flip;0
value;newton.c;46;0.6936221122741699;0-2;LSB bit-flip;0
index;newton.c;33;1.7246804237365723;0-2;LSB bit-flip;0
index;newton.c;33;1.3051021099090576;0-2;LSB bit-flip;0
index;newton.c;33;1.8284060955047607;0-2;LSB bit-flip;0
index;newton.c;33;1.8752002716064453;0-2;LSB bit-flip;0
result;newton.c;31;1.5282189846038818;0-2;LSB bit-flip;0
index;newton.c;33;1.8341708183288574;0-2;LSB bit-flip;0
result;newton.c;31;1.6684513092041016;0-2;LSB bit-flip;0
index;newton.c;33;1.5060114860534668;0-2;LSB bit-flip;0
index;newton.c;33;1.4241821765899658;0-2;LSB bit-flip;0
i;newton.c;59;1.3832941055297852;0-2;LSB bit-flip;0
result;newton.c;31;1.930976390838623;0-2;LSB bit-flip;0
value;newton.c;8;1.1060516834259033;0-2;LSB bit-flip;0
value;newton.c;8;1.154221773147583;0-2;LSB bit-flip;0
i;newton.c;59;0.6353037357330322;0-2;LSB bit-flip;0
value;newton.c;46;1.4419851303100586;0-2;LSB bit-flip;0
i;newton.c;59;1.585723638534546;0-2;LSB bit-flip;0
index;newton.c;33;2.2976739406585693;0-2;LSB bit-flip;0
f_output;newton.c;32;1.584822177886963;0-2;LSB bit-flip;0
result;newton.c;31;2.120664358139038;0-2;LSB bit-flip;0
result;newton.c;31;1.9530692100524902;0-2;LSB bit-flip;0
index;newton.c;33;1.8321731090545654;0-2;LSB bit-flip;0
f_output;newton.c;32;2.0894627571105957;0-2;LSB bit-flip;0
value;newton.c;8;0.6124768257141113;0-2;LSB bit-flip;0
value;newton.c;8;1.2278971672058105;0-2;LSB bit-flip;0
value;newton.c;46;1.0725533962249756;0-2;LSB bit-flip;0
index;newton.c;33;1.5340654850006104;0-2;LSB bit-flip;0
value;newton.c;46;0.8070688247680664;0-2;LSB bit-flip;0
f_output;newton.c;32;2.183523416519165;0-2;LSB bit-flip;0
index;newton.c;33;1.919191598892212;0-2;LSB bit-flip;0
result;newton.c;31;1.7936935424804688;0-2;LSB bit-flip;0
value;newton.c;8;1.2234666347503662;0-2;LSB bit-flip;0
index;newton.c;33;2.1720900535583496;0-2;LSB bit-flip;0
index;newton.c;33;1.9509730339050293;0-2;LSB bit-flip;0
value;newton.c;8;0.933725118637085;0-2;LSB bit-flip;0
index;newton.c;33;2.1115403175354004;0-2;LSB bit-flip;0
value;newton.c;46;0.5976371765136719;0-2;LSB bit-flip;0
f_output;newton.c;32;2.291740655899048;0-2;LSB bit-flip;0
index;newton.c;33;2.0319809913635254;0-2;LSB bit-flip;0
value;newton.c;8;0.8794910907745361;0-2;LSB bit-flip;0
value;newton.c;46;1.2047131061553955;0-2;LSB bit-flip;0
result;newton.c;31;1.9570088386535645;0-2;LSB bit-flip;0
f_output;newton.c;32;1.578627586364746;0-2;LSB bit-flip;0
index;newton.c;33;1.3566296100616455;0-2;LSB bit-flip;0
index;newton.c;33;1.4362010955810547;0-2;LSB bit-flip;0
f_output;newton.c;32;1.8049814701080322;0-2;LSB bit-flip;0
value;newton.c;46;1.2944090366363525;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9379749298095703;0-2;LSB bit-flip;0
index;newton.c;33;1.8644864559173584;0-2;LSB bit-flip;0
index;newton.c;33;1.6515531539916992;0-2;LSB bit-flip;0
index;newton.c;33;2.2232792377471924;0-2;LSB bit-flip;0
i;newton.c;59;1.4134776592254639;0-2;LSB bit-flip;0
value;newton.c;46;0.9637529850006104;0-2;LSB bit-flip;0
value;newton.c;46;0.6680209636688232;0-2;LSB bit-flip;0
allowed_error;newton.c;61;1.2469611167907715;0-2;LSB bit-flip;0
index;newton.c;33;2.154496908187866;0-2;LSB bit-flip;0
value;newton.c;8;0.5024313926696777;0-2;LSB bit-flip;0
value;newton.c;46;1.318474531173706;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;0.7706232070922852;0-2;LSB bit-flip;0
f_output;newton.c;32;1.7624297142028809;0-2;LSB bit-flip;0
index;newton.c;33;1.3515169620513916;0-2;LSB bit-flip;0
index;newton.c;33;1.4674339294433594;0-2;LSB bit-flip;0
i;newton.c;59;1.3457353115081787;0-2;LSB bit-flip;0
value;newton.c;46;0.9677274227142334;0-2;LSB bit-flip;0
index;newton.c;33;1.2787954807281494;0-2;LSB bit-flip;0
i;newton.c;59;0.9798088073730469;0-2;LSB bit-flip;0
result;newton.c;31;1.9223382472991943;0-2;LSB bit-flip;0
result;newton.c;31;2.0396244525909424;0-2;LSB bit-flip;0
index;newton.c;33;2.351236581802368;0-2;LSB bit-flip;0
index;newton.c;33;2.2352747917175293;0-2;LSB bit-flip;0
value;newton.c;46;0.8091120719909668;0-2;LSB bit-flip;0
f_output;newton.c;32;1.3762731552124023;0-2;LSB bit-flip;0
f_output;newton.c;32;2.026376247406006;0-2;LSB bit-flip;0
index;newton.c;33;1.9847660064697266;0-2;LSB bit-flip;0
i;newton.c;59;1.2069077491760254;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5779938697814941;0-2;LSB bit-flip;0
index;newton.c;33;1.6072824001312256;0-2;LSB bit-flip;0
result;newton.c;31;2.240152597427368;0-2;LSB bit-flip;0
f_output;newton.c;32;1.8234751224517822;0-2;LSB bit-flip;0
f_output;newton.c;32;1.985886812210083;0-2;LSB bit-flip;0
index;newton.c;33;1.5461325645446777;0-2;LSB bit-flip;0
index;newton.c;33;1.453444242477417;0-2;LSB bit-flip;0
index;newton.c;33;1.7285921573638916;0-2;LSB bit-flip;0
value;newton.c;46;1.1890308856964111;0-2;LSB bit-flip;0
f_output;newton.c;32;2.2042453289031982;0-2;LSB bit-flip;0
value;newton.c;46;1.2650227546691895;0-2;LSB bit-flip;0
allowed_error;newton.c;46;1.423645257949829;0-2;LSB bit-flip;0
result;newton.c;31;1.7096199989318848;0-2;LSB bit-flip;0
result;newton.c;31;2.116816520690918;0-2;LSB bit-flip;0
value;newton.c;46;1.164222240447998;0-2;LSB bit-flip;0
value;newton.c;46;0.9384543895721436;0-2;LSB bit-flip;0
index;newton.c;33;1.7253015041351318;0-2;LSB bit-flip;0
index;newton.c;33;2.178226947784424;0-2;LSB bit-flip;0
result;newton.c;31;1.3823227882385254;0-2;LSB bit-flip;0
result;newton.c;31;1.552403211593628;0-2;LSB bit-flip;0
value;newton.c;8;0.9736037254333496;0-2;LSB bit-flip;0
result;newton.c;31;1.8032281398773193;0-2;LSB bit-flip;0
index;newton.c;33;1.7825133800506592;0-2;LSB bit-flip;0
i;newton.c;59;0.6336753368377686;0-2;LSB bit-flip;0
result;newton.c;31;1.7133452892303467;0-2;LSB bit-flip;0
f_output;newton.c;32;1.8713006973266602;0-2;LSB bit-flip;0
index;newton.c;33;1.7281227111816406;0-2;LSB bit-flip;0
index;newton.c;33;1.3197526931762695;0-2;LSB bit-flip;0
i;newton.c;59;0.812436580657959;0-2;LSB bit-flip;0
value;newton.c;46;0.4354743957519531;0-2;LSB bit-flip;0
result;newton.c;31;2.2433247566223145;0-2;LSB bit-flip;0
value;newton.c;46;1.484114408493042;0-2;LSB bit-flip;0
m;newton.c;47;1.3432936668395996;0-2;LSB bit-flip;0
result;newton.c;31;2.0300943851470947;0-2;LSB bit-flip;0
index;newton.c;33;1.346738576889038;0-2;LSB bit-flip;0
index;newton.c;33;2.2397706508636475;0-2;LSB bit-flip;0
__GI__IO_file_jumps;fileops.c;1537;1.5057060718536377;0-2;LSB bit-flip;0
f_output;newton.c;32;1.6502516269683838;0-2;LSB bit-flip;0
value;newton.c;8;0.9506082534790039;0-2;LSB bit-flip;0
index;newton.c;33;2.042010545730591;0-2;LSB bit-flip;0
value;newton.c;8;1.3657371997833252;0-2;LSB bit-flip;0
i;newton.c;59;1.5113365650177002;0-2;LSB bit-flip;0
value;newton.c;8;0.8517229557037354;0-2;LSB bit-flip;0
index;newton.c;33;1.983480453491211;0-2;LSB bit-flip;0
index;newton.c;33;2.186525583267212;0-2;LSB bit-flip;0
result;newton.c;31;1.419565200805664;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5710852146148682;0-2;LSB bit-flip;0
index;newton.c;33;2.23158597946167;0-2;LSB bit-flip;0
value;newton.c;46;0.7036986351013184;0-2;LSB bit-flip;0
f_output;newton.c;32;2.0326452255249023;0-2;LSB bit-flip;0
value;newton.c;8;0.8047471046447754;0-2;LSB bit-flip;0
i;newton.c;59;0.9473979473114014;0-2;LSB bit-flip;0
value;newton.c;12;0.6018197536468506;0-2;LSB bit-flip;0
allowed_error;newton.c;61;1.2399015426635742;0-2;LSB bit-flip;0
value;newton.c;46;1.2582345008850098;0-2;LSB bit-flip;0
index;newton.c;33;1.5836589336395264;0-2;LSB bit-flip;0
m;newton.c;47;0.8107810020446777;0-2;LSB bit-flip;0
m;newton.c;47;1.2453174591064453;0-2;LSB bit-flip;0
index;newton.c;33;1.9926049709320068;0-2;LSB bit-flip;0
value;newton.c;46;0.7308371067047119;0-2;LSB bit-flip;0
result;newton.c;31;1.6874079704284668;0-2;LSB bit-flip;0
result;newton.c;31;1.3241407871246338;0-2;LSB bit-flip;0
i;newton.c;59;0.8421950340270996;0-2;LSB bit-flip;0
value;newton.c;46;1.2604572772979736;0-2;LSB bit-flip;0
f_output;newton.c;32;2.261786937713623;0-2;LSB bit-flip;0
f_output;newton.c;32;2.2541768550872803;0-2;LSB bit-flip;0
index;newton.c;33;1.9408974647521973;0-2;LSB bit-flip;0
f_output;newton.c;32;1.3998403549194336;0-2;LSB bit-flip;0
index;newton.c;33;2.169637680053711;0-2;LSB bit-flip;0
i;newton.c;59;0.9253134727478027;0-2;LSB bit-flip;0
index;newton.c;33;1.3038034439086914;0-2;LSB bit-flip;0
i;newton.c;59;1.299271821975708;0-2;LSB bit-flip;0
index;newton.c;33;1.7660882472991943;0-2;LSB bit-flip;0
index;newton.c;33;2.1837387084960938;0-2;LSB bit-flip;0
value;newton.c;8;0.6327576637268066;0-2;LSB bit-flip;0
value;newton.c;46;1.182281494140625;0-2;LSB bit-flip;0
index;newton.c;33;1.8280489444732666;0-2;LSB bit-flip;0
f_output;newton.c;32;1.4932234287261963;0-2;LSB bit-flip;0
index;newton.c;33;2.3150978088378906;0-2;LSB bit-flip;0
f_output;newton.c;32;2.319760322570801;0-2;LSB bit-flip;0
i;newton.c;59;0.9593331813812256;0-2;LSB bit-flip;0
value;newton.c;46;0.7181079387664795;0-2;LSB bit-flip;0
allowed_error;newton.c;46;0.837822675704956;0-2;LSB bit-flip;0
index;newton.c;33;2.137200117111206;0-2;LSB bit-flip;0
value;newton.c;46;0.9376735687255859;0-2;LSB bit-flip;0
index;newton.c;33;1.5809240341186523;0-2;LSB bit-flip;0
result;newton.c;31;2.1317343711853027;0-2;LSB bit-flip;0
value;newton.c;46;1.5222644805908203;0-2;LSB bit-flip;0
allowed_error;newton.c;46;0.5303101539611816;0-2;LSB bit-flip;0
index;newton.c;33;2.1292459964752197;0-2;LSB bit-flip;0
value;newton.c;46;0.5676872730255127;0-2;LSB bit-flip;0
m;newton.c;47;1.1744484901428223;0-2;LSB bit-flip;0
result;newton.c;31;1.9196107387542725;0-2;LSB bit-flip;0
i;newton.c;59;1.2397332191467285;0-2;LSB bit-flip;0
allowed_error;newton.c;46;1.2451260089874268;0-2;LSB bit-flip;0
value;newton.c;46;1.387272834777832;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.2341773509979248;0-2;LSB bit-flip;0
index;newton.c;33;1.6618573665618896;0-2;LSB bit-flip;0
result;newton.c;31;1.6890342235565186;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5031168460845947;0-2;LSB bit-flip;0
index;newton.c;33;1.948136568069458;0-2;LSB bit-flip;0
index;newton.c;33;1.7797489166259766;0-2;LSB bit-flip;0
result;newton.c;31;2.2000813484191895;0-2;LSB bit-flip;0
index;newton.c;33;2.2319138050079346;0-2;LSB bit-flip;0
index;newton.c;33;1.6414523124694824;0-2;LSB bit-flip;0
index;newton.c;33;1.5433540344238281;0-2;LSB bit-flip;0
index;newton.c;33;1.8283047676086426;0-2;LSB bit-flip;0
m;newton.c;47;0.7403225898742676;0-2;LSB bit-flip;0
value;newton.c;8;1.1184284687042236;0-2;LSB bit-flip;0
i;newton.c;59;1.116642713546753;0-2;LSB bit-flip;0
index;newton.c;33;1.7466986179351807;0-2;LSB bit-flip;0
value;newton.c;12;0.6239945888519287;0-2;LSB bit-flip;0
f_output;newton.c;32;1.6661152839660645;0-2;LSB bit-flip;0
result;newton.c;31;1.5797219276428223;0-2;LSB bit-flip;0
value;newton.c;8;0.9031000137329102;0-2;LSB bit-flip;0
f_output;newton.c;32;2.1283299922943115;0-2;LSB bit-flip;0
f_output;newton.c;32;1.7576675415039062;0-2;LSB bit-flip;0
value;newton.c;46;0.6919078826904297;0-2;LSB bit-flip;0
i;newton.c;59;1.2135651111602783;0-2;LSB bit-flip;0
index;newton.c;33;1.8599872589111328;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5284028053283691;0-2;LSB bit-flip;0
f_output;newton.c;32;1.679429531097412;0-2;LSB bit-flip;0
value;newton.c;8;1.1082844734191895;0-2;LSB bit-flip;0
result;newton.c;31;2.3033134937286377;0-2;LSB bit-flip;0
result;newton.c;31;2.105109453201294;0-2;LSB bit-flip;0
result;newton.c;31;2.1350109577178955;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9331223964691162;0-2;LSB bit-flip;0
value;newton.c;46;0.7961468696594238;0-2;LSB bit-flip;0
index;newton.c;33;1.4492082595825195;0-2;LSB bit-flip;0
value;newton.c;8;1.057068109512329;0-2;LSB bit-flip;0
index;newton.c;33;2.1354448795318604;0-2;LSB bit-flip;0
i;newton.c;59;0.8804221153259277;0-2;LSB bit-flip;0
i;newton.c;59;0.9035916328430176;0-2;LSB bit-flip;0
index;newton.c;33;2.0540051460266113;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5308949947357178;0-2;LSB bit-flip;0
index;newton.c;33;1.390326738357544;0-2;LSB bit-flip;0
result;newton.c;31;1.832880973815918;0-2;LSB bit-flip;0
result;newton.c;31;1.701141119003296;0-2;LSB bit-flip;0
result;newton.c;31;1.4556329250335693;0-2;LSB bit-flip;0
index;newton.c;33;1.7837295532226562;0-2;LSB bit-flip;0
value;newton.c;8;0.8438451290130615;0-2;LSB bit-flip;0
index;newton.c;33;2.203239679336548;0-2;LSB bit-flip;0
allowed_error;newton.c;61;1.3154969215393066;0-2;LSB bit-flip;0
value;newton.c;46;0.9773657321929932;0-2;LSB bit-flip;0
index;newton.c;33;1.9639487266540527;0-2;LSB bit-flip;0
result;newton.c;31;2.181687355041504;0-2;LSB bit-flip;0
value;newton.c;46;1.4231994152069092;0-2;LSB bit-flip;0
value;newton.c;46;0.9712362289428711;0-2;LSB bit-flip;0
index;newton.c;33;2.3979201316833496;0-2;LSB bit-flip;0
i;newton.c;59;0.4629683494567871;0-2;LSB bit-flip;0
index;newton.c;33;1.5679090023040771;0-2;LSB bit-flip;0
index;newton.c;33;1.9029035568237305;0-2;LSB bit-flip;0
index;newton.c;33;1.8015522956848145;0-2;LSB bit-flip;0
value;newton.c;8;0.8765356540679932;0-2;LSB bit-flip;0
result;newton.c;31;2.208247184753418;0-2;LSB bit-flip;0
result;newton.c;31;1.7752068042755127;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;1.031752347946167;0-2;LSB bit-flip;0
result;newton.c;31;1.5777976512908936;0-2;LSB bit-flip;0
value;newton.c;8;1.0046443939208984;0-2;LSB bit-flip;0
i;newton.c;59;0.7041060924530029;0-2;LSB bit-flip;0
f_output;newton.c;32;2.3799495697021484;0-2;LSB bit-flip;0
result;newton.c;31;1.5450830459594727;0-2;LSB bit-flip;0
value;newton.c;46;1.5521225929260254;0-2;LSB bit-flip;0
value;newton.c;8;1.4100728034973145;0-2;LSB bit-flip;0
value;newton.c;46;0.5872526168823242;0-2;LSB bit-flip;0
result;newton.c;31;1.866405725479126;0-2;LSB bit-flip;0
index;newton.c;33;1.5189902782440186;0-2;LSB bit-flip;0
result;newton.c;31;1.8929698467254639;0-2;LSB bit-flip;0
index;newton.c;33;1.9781889915466309;0-2;LSB bit-flip;0
index;newton.c;33;1.4098682403564453;0-2;LSB bit-flip;0
index;newton.c;33;1.5318562984466553;0-2;LSB bit-flip;0
i;newton.c;59;1.4245367050170898;0-2;LSB bit-flip;0
value;newton.c;8;0.6894233226776123;0-2;LSB bit-flip;0
index;newton.c;33;2.066702127456665;0-2;LSB bit-flip;0
f_output;newton.c;32;2.2989721298217773;0-2;LSB bit-flip;0
value;newton.c;46;0.7583301067352295;0-2;LSB bit-flip;0
f_output;newton.c;32;1.4244558811187744;0-2;LSB bit-flip;0
i;newton.c;59;1.0507111549377441;0-2;LSB bit-flip;0
index;newton.c;33;1.9361295700073242;0-2;LSB bit-flip;0
index;newton.c;33;1.7231495380401611;0-2;LSB bit-flip;0
f_output;newton.c;32;1.498680591583252;0-2;LSB bit-flip;0
value;newton.c;46;1.4631459712982178;0-2;LSB bit-flip;0
index;newton.c;33;2.2326812744140625;0-2;LSB bit-flip;0
result;newton.c;31;2.2103822231292725;0-2;LSB bit-flip;0
i;newton.c;59;0.7700591087341309;0-2;LSB bit-flip;0
f_output;newton.c;32;1.8702433109283447;0-2;LSB bit-flip;0
index;newton.c;33;2.1555581092834473;0-2;LSB bit-flip;0
f_output;newton.c;32;2.169179916381836;0-2;LSB bit-flip;0
index;newton.c;33;1.370420217514038;0-2;LSB bit-flip;0
index;newton.c;33;1.7348370552062988;0-2;LSB bit-flip;0
f_output;newton.c;32;1.5764176845550537;0-2;LSB bit-flip;0
index;newton.c;33;1.5192885398864746;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9143004417419434;0-2;LSB bit-flip;0
f_output;newton.c;32;1.589686632156372;0-2;LSB bit-flip;0
index;newton.c;33;1.5220973491668701;0-2;LSB bit-flip;0
value;newton.c;46;1.4076597690582275;0-2;LSB bit-flip;0
index;newton.c;33;1.6808886528015137;0-2;LSB bit-flip;0
index;newton.c;33;1.517615795135498;0-2;LSB bit-flip;0
result;newton.c;31;2.012741804122925;0-2;LSB bit-flip;0
f_output;newton.c;32;1.3985071182250977;0-2;LSB bit-flip;0
value;newton.c;46;1.2962582111358643;0-2;LSB bit-flip;0
i;newton.c;59;0.8302984237670898;0-2;LSB bit-flip;0
value;newton.c;46;1.5428688526153564;0-2;LSB bit-flip;0
f_output;newton.c;32;2.082043409347534;0-2;LSB bit-flip;0
f_output;newton.c;32;1.4866173267364502;0-2;LSB bit-flip;0
index;newton.c;33;2.1346518993377686;0-2;LSB bit-flip;0
value;newton.c;8;1.1862127780914307;0-2;LSB bit-flip;0
index;newton.c;33;2.2026195526123047;0-2;LSB bit-flip;0
value;newton.c;46;1.0060126781463623;0-2;LSB bit-flip;0
i;newton.c;59;1.3587908744812012;0-2;LSB bit-flip;0
value;newton.c;46;1.1845486164093018;0-2;LSB bit-flip;0
index;newton.c;33;1.423011302947998;0-2;LSB bit-flip;0
index;newton.c;33;2.3035573959350586;0-2;LSB bit-flip;0
f_output;newton.c;32;1.977879524230957;0-2;LSB bit-flip;0
f_output;newton.c;32;2.0770835876464844;0-2;LSB bit-flip;0
value;newton.c;46;1.0262877941131592;0-2;LSB bit-flip;0
f_output;newton.c;32;1.4024760723114014;0-2;LSB bit-flip;0
value;newton.c;46;0.7156434059143066;0-2;LSB bit-flip;0
value;newton.c;12;1.495154857635498;0-2;LSB bit-flip;0
value;newton.c;8;1.4515576362609863;0-2;LSB bit-flip;0
index;newton.c;33;1.9092495441436768;0-2;LSB bit-flip;0
value;newton.c;8;1.3331966400146484;0-2;LSB bit-flip;0
index;newton.c;33;2.070605516433716;0-2;LSB bit-flip;0
value;newton.c;8;0.8671212196350098;0-2;LSB bit-flip;0
value;newton.c;46;1.094611406326294;0-2;LSB bit-flip;0
result;newton.c;31;1.477724313735962;0-2;LSB bit-flip;0
result;newton.c;31;1.4112129211425781;0-2;LSB bit-flip;0
value;newton.c;8;1.650289535522461;0-2;LSB bit-flip;0
result;newton.c;31;1.6781690120697021;0-2;LSB bit-flip;0
f_output;newton.c;32;1.9854655265808105;0-2;LSB bit-flip;0
index;newton.c;33;1.8132410049438477;0-2;LSB bit-flip;0
value;newton.c;8;1.0334134101867676;0-2;LSB bit-flip;0
value;newton.c;8;1.4919748306274414;0-2;LSB bit-flip;0
value;newton.c;8;0.763080358505249;0-2;LSB bit-flip;0
index;newton.c;33;1.3839271068572998;0-2;LSB bit-flip;0
index;newton.c;33;2.0164172649383545;0-2;LSB bit-flip;0
i;newton.c;59;1.2395820617675781;0-2;LSB bit-flip;0
result;newton.c;31;1.3335371017456055;0-2;LSB bit-flip;0
f_output;newton.c;32;1.7236063480377197;0-2;LSB bit-flip;0
result;newton.c;31;1.4488704204559326;0-2;LSB bit-flip;0
index;newton.c;33;1.9440746307373047;0-2;LSB bit-flip;0
index;newton.c;33;1.5795111656188965;0-2;LSB bit-flip;0
f_output;newton.c;32;1.909512996673584;0-2;LSB bit-flip;0
i;newton.c;59;0.7531964778900146;0-2;LSB bit-flip;0
index;newton.c;33;1.3373651504516602;0-2;LSB bit-flip;0
index;newton.c;33;2.1044530868530273;0-2;LSB bit-flip;0
value;newton.c;46;1.1022586822509766;0-2;LSB bit-flip;0
value;newton.c;8;0.5838205814361572;0-2;LSB bit-flip;0
index;newton.c;33;2.2769205570220947;0-2;LSB bit-flip;0
result;newton.c;31;2.0045080184936523;0-2;LSB bit-flip;0
value;newton.c;46;1.5536456108093262;0-2;LSB bit-flip;0
index;newton.c;33;1.7158894538879395;0-2;LSB bit-flip;0
index;newton.c;33;2.1848573684692383;0-2;LSB bit-flip;0
result;newton.c;31;1.9472990036010742;0-2;LSB bit-flip;0
value;newton.c;46;1.4536025524139404;0-2;LSB bit-flip;0
result;newton.c;31;1.3713502883911133;0-2;LSB bit-flip;0
value;newton.c;8;1.3290901184082031;0-2;LSB bit-flip;0
index;newton.c;33;1.8290870189666748;0-2;LSB bit-flip;0
value;newton.c;8;0.9215500354766846;0-2;LSB bit-flip;0
result;newton.c;31;1.8771650791168213;0-2;LSB bit-flip;0
allowed_error;newton.c;61;0.39769721031188965;0-2;LSB bit-flip;0
result;newton.c;31;2.0776679515838623;0-2;LSB bit-flip;0
index;newton.c;33;1.412266492843628;0-2;LSB bit-flip;0
value;newton.c;12;0.8683478832244873;0-2;LSB bit-flip;0
value;newton.c;46;1.0362837314605713;0-2;LSB bit-flip;0
value;newton.c;46;0.9434013366699219;0-2;LSB bit-flip;0
i;newton.c;59;1.3479254245758057;0-2;LSB bit-flip;0
index;newton.c;33;1.5156846046447754;0-2;LSB bit-flip;0
value;newton.c;46;1.0182442665100098;0-2;LSB bit-flip;0
value;newton.c;46;0.48008131980895996;0-2;LSB bit-flip;0
index;newton.c;33;2.2116503715515137;0-2;LSB bit-flip;0
value;newton.c;46;1.040452241897583;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.1726522445678711;0-2;LSB bit-flip;0
value;newton.c;46;1.1480984687805176;0-2;LSB bit-flip;0
value;newton.c;8;1.3225030899047852;0-2;LSB bit-flip;0
index;newton.c;33;2.034705638885498;0-2;LSB bit-flip;0
index;newton.c;33;1.9139561653137207;0-2;LSB bit-flip;0
result;newton.c;31;1.3680510520935059;0-2;LSB bit-flip;0
_dl_skip_args;rtld.c;84;0.5537850856781006;0-2;LSB bit-flip;0
index;newton.c;33;1.3886308670043945;0-2;LSB bit-flip;0
f_output;newton.c;32;1.468334674835205;0-2;LSB bit-flip;0
result;newton.c;31;1.4669816493988037;0-2;LSB bit-flip;0
value;newton.c;46;1.0669972896575928;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;1.076319694519043;0-2;LSB bit-flip;0
index;newton.c;33;1.5068726539611816;0-2;LSB bit-flip;0
index;newton.c;33;1.3876047134399414;0-2;LSB bit-flip;0
index;newton.c;33;1.7742016315460205;0-2;LSB bit-flip;0
index;newton.c;33;2.245337963104248;0-2;LSB bit-flip;0
index;newton.c;33;2.3168833255767822;0-2;LSB bit-flip;0
